i_brand_id,i_brand,avg(ss_ext_sales_price),sum(ss_ext_sales_price)
7002002.0,importobrand #2,1889.1957,6062429
7002003.0,amalgscholar #2,1845.2435,212203
7002003.0,exportinameless #5,1759.2500,119629
7002003.0,importobrand #3,1844.3273,1335293
7002004.0,amalgmaxi #5,1941.3226,120362
7002004.0,importobrand #4,1919.3971,2358939
7002005.0,amalgnameless #6,2030.6378,257891
7002005.0,edu packamalg #2,1923.7959,471330
7002005.0,edu packexporti #2,1595.0000,178640
7002005.0,importobrand #5,1883.7500,3036605
7002005.0,importoscholar #1,2087.9245,110660
7002005.0,importounivamalg #6,2377.6953,304345
7002006.0,importobrand #6,1958.8990,4634755
7002007.0,exportiamalg #2,1984.3667,238124
7002007.0,importobrand #7,1808.9322,2107406
7002007.0,namelesscorp #4,1810.5041,219071
7002007.0,namelesscorp #6,1692.4554,189555
7002007.0,scholarnameless #9,2055.7800,102789
7002008.0,amalgbrand #5,1784.4333,107066
7002008.0,importobrand #8,1885.0998,4797579
7002009.0,corpcorp #6,1916.8462,224271
7002009.0,exportimaxi #10,2209.8347,267390
7002009.0,importobrand #9,2007.5077,2732218
7002010.0,importobrand #10,1952.6874,2704472
7003001.0,exportibrand #1,1847.8065,907273
7003001.0,exportinameless #2,1637.1610,193185
7003002.0,exportibrand #2,1825.8195,3226223
7003003.0,exportibrand #3,1936.3322,1188908
7003004.0,exportibrand #4,1826.5888,2652207
7003005.0,amalgamalg #2,2068.0157,262638
7003005.0,edu packcorp #6,1711.7426,232797
7003005.0,edu packmaxi #1,1546.7103,165498
7003005.0,exportiamalg #1,2533.6230,154551
7003005.0,exportibrand #5,1877.4437,2450064
7003005.0,exportiedu pack #2,2052.7010,638390
7003005.0,exportiexporti #2,2214.6911,272407
7003005.0,exportischolar #2,1742.4356,175986
7003005.0,importoamalg #1,1603.1739,73746
7003005.0,importocorp #6,2120.8932,218452
7003005.0,maxiunivamalg #9,2209.2500,114881
7003006.0,exportibrand #6,1748.4170,2348124
7003006.0,exportiedu pack #1,1196.0536,66979
7003007.0,edu packnameless #8,1745.3889,188502
7003007.0,exportibrand #7,1993.0844,1817693
7003008.0,amalgscholar #1,1545.9804,78845
7003008.0,exportibrand #8,1813.8738,1955356
7003008.0,univmaxi #9,2148.4068,126756
7003009.0,amalgamalgamalg #13,1729.0755,183282
7003009.0,edu packamalg #1,1555.8806,104244
7003009.0,edu packscholar #2,1649.7241,191368
7003009.0,exportibrand #1,1626.9677,100872
7003009.0,exportibrand #9,1904.8016,3110541
7003009.0,importoamalg #2,1822.1872,428214
7003009.0,importounivamalg #15,2140.0164,261082
7003010.0,edu packamalg #1,1759.0000,128407
7003010.0,edu packexporti #1,1913.5833,91852
7003010.0,exportibrand #10,1927.3945,1680688
7003010.0,exportinameless #1,1590.8772,90680
7004001.0,amalgedu pack #2,1585.1875,177541
7004001.0,edu packbrand #1,1890.4629,1045426
7004001.0,edu packscholar #2,2221.2100,222121
7004001.0,maxinameless #2,1569.1032,197707
7004002.0,edu packbrand #2,2027.0650,1994632
7004003.0,edu packbrand #3,1907.9870,3073767
7004003.0,exportischolar #2,1994.2500,215379
7004003.0,importoexporti #2,1729.3697,205795
7004003.0,maxicorp #4,1545.1532,191599
7004003.0,univunivamalg #10,1567.4123,178685
7004004.0,amalgscholar #1,1996.0847,117769
7004004.0,corpmaxi #1,1717.7000,103062
7004004.0,edu packbrand #4,1998.8804,3544015
7004004.0,importoamalg #1,1924.1967,117376
7004005.0,amalgimporto #2,1880.3571,210600
7004005.0,edu packbrand #5,1906.2355,3311131
7004005.0,exportiamalg #2,2013.0593,237541
7004005.0,importounivamalg #17,1817.1750,218061
7004005.0,scholarmaxi #10,1751.0948,203127
7004005.0,scholarnameless #6,2032.2165,197125
7004006.0,edu packbrand #6,1870.0118,1587640
7004007.0,corpamalgamalg #3,1769.0789,201675
7004007.0,corpcorp #2,2161.7458,255086
7004007.0,edu packbrand #7,1844.1099,2533807
7004007.0,importomaxi #10,1803.3008,221806
7004008.0,edu packbrand #8,1865.6657,3761182
7004008.0,maxiunivamalg #8,2006.3273,110348
7004009.0,amalgexporti #2,2033.7953,258292
7004009.0,amalgscholar #2,1951.0707,193156
7004009.0,edu packbrand #9,1976.6742,3257559
7004009.0,exportiamalg #2,1874.9406,189369
7004009.0,exportischolar #1,2064.2879,136243
7004009.0,importoamalg #2,2306.4237,272158
7004009.0,importoimporto #2,2144.0374,229412
7004010.0,corpcorp #1,2118.7547,112294
7004010.0,edu packbrand #10,1872.8940,4521166
7005001.0,edu packamalg #2,1750.9661,206614
7005001.0,maxinameless #2,2015.8761,227794
7005001.0,scholarbrand #1,1912.7138,2325860
7005002.0,amalgscholar #1,1437.5313,92002
7005002.0,maxinameless #3,1929.6143,135073
7005002.0,scholarbrand #2,1866.8190,1928424
7005002.0,scholarunivamalg #9,2004.7000,120282
7005003.0,amalgamalg #2,1666.4500,199974
7005003.0,edu packamalg #2,1991.4553,244949
7005003.0,edu packedu pack #2,1793.4124,173961
7005003.0,edu packexporti #2,1741.9737,198585
7005003.0,scholarbrand #3,1874.9428,3013033
7005004.0,importoscholar #1,1858.0156,118913
7005004.0,scholarbrand #4,1932.7278,1917266
7005005.0,amalgnameless #7,1498.1905,94386
7005005.0,edu packmaxi #6,2136.0382,279821
7005005.0,exporticorp #7,1808.1471,122954
7005005.0,exportiexporti #2,2029.5517,235428
7005005.0,importonameless #6,1867.6179,229717
7005005.0,scholarbrand #5,1926.5456,1649123
7005005.0,scholarmaxi #6,1855.3937,235635
7005006.0,scholarbrand #6,2276.0074,309537
7005007.0,edu packamalg #1,1862.6393,113621
7005007.0,edu packexporti #2,1977.0648,213523
7005007.0,edu packimporto #2,1672.4444,165572
7005007.0,exportiamalg #2,1771.9009,196681
7005007.0,importoamalg #2,1860.8061,182359
7005007.0,importobrand #9,1959.7679,109747
7005007.0,scholarbrand #7,1920.4065,1365409
7005008.0,scholarbrand #8,1931.7265,2408863
7005009.0,exportiimporto #2,2181.5620,263969
7005009.0,scholarbrand #9,1850.6711,1524953
7005010.0,edu packbrand #3,2076.5970,139132
7005010.0,scholarbrand #10,1900.0425,4159193
7006001.0,amalgedu pack #2,1986.4762,208580
7006001.0,amalgnameless #3,2200.5172,127630
7006001.0,corpbrand #1,1995.4297,2043320
7006001.0,edu packbrand #2,2091.4860,223789
7006002.0,corpbrand #2,1806.7101,1551964
7006002.0,exportischolar #1,2134.0769,110972
7006003.0,amalgedu pack #2,2112.1275,215437
7006003.0,corpamalgamalg #3,2007.0000,216756
7006003.0,corpbrand #3,1870.3742,1664633
7006004.0,corpbrand #4,1889.2947,3423402
7006004.0,edu packamalg #1,1803.1250,86550
7006004.0,exportiamalgamalg #11,2071.1754,118057
7006005.0,amalgmaxi #7,2131.1343,142786
7006005.0,corpbrand #5,1922.5047,1032385
7006005.0,edu packscholar #2,2225.3093,215855
7006005.0,importoamalgamalg #3,1702.8957,195833
7006006.0,corpbrand #6,1933.0248,2878274
7006007.0,amalgamalg #2,1993.2390,725539
7006007.0,corpbrand #7,1997.5210,2239221
7006007.0,edu packamalg #2,1681.7905,176588
7006007.0,edu packexporti #2,1934.7661,239911
7006007.0,edu packimporto #2,1571.0296,212089
7006007.0,importobrand #9,2059.5926,111218
7006007.0,importomaxi #9,2371.9067,177893
7006008.0,corpbrand #8,1868.8763,3988182
7006008.0,corpmaxi #9,2239.1290,138826
7006009.0,corpbrand #9,1941.9973,1417658
7006009.0,edu packmaxi #4,1668.3901,235243
7006009.0,importocorp #2,2074.3120,259289
7006010.0,brandnameless #1,1957.8491,103766
7006010.0,corpbrand #10,1950.9786,2366537
7006010.0,edu packbrand #1,2237.0877,127514
7007001.0,brandbrand #1,1836.1245,2374109
7007001.0,importounivamalg #10,1841.1348,259600
7007002.0,brandbrand #2,1878.6454,3274479
7007002.0,scholarnameless #3,1732.3462,90082
7007003.0,brandbrand #3,2011.7931,1390149
7007003.0,importoimporto #2,1759.4488,223450
7007004.0,brandbrand #4,1948.7413,3690916
7007005.0,brandbrand #5,1901.2568,1406930
7007005.0,brandmaxi #12,2050.3333,252191
7007005.0,scholarnameless #6,2294.2977,300553
7007006.0,brandbrand #6,2021.7645,2120831
7007006.0,exportiedu pack #1,1904.7714,133334
7007007.0,amalgamalg #2,1668.1000,183491
7007007.0,brandbrand #7,1822.1462,2405233
7007007.0,edu packmaxi #9,1673.2542,98722
7007008.0,brandbrand #8,1922.1253,2177768
7007008.0,edu packexporti #1,2697.9032,167270
7007008.0,importoimporto #1,2089.4559,142083
7007008.0,scholarnameless #9,2400.5686,122429
7007009.0,brandbrand #9,1984.3049,813565
7007009.0,edu packnameless #10,1802.0308,234264
7007009.0,exporticorp #6,1905.6917,228683
7007009.0,importoamalg #1,1843.3816,140097
7007010.0,brandbrand #1,2112.1667,114057
7007010.0,brandbrand #10,1905.7266,3617069
7007010.0,exportiamalg #1,1913.4364,105239
7007010.0,exportiexporti #1,2179.9155,154774
7008001.0,amalgcorp #2,1737.1933,206726
7008001.0,edu packscholar #2,2012.1651,219326
7008001.0,exportiedu pack #2,1835.2920,207388
7008001.0,exportiexporti #1,2024.6571,141726
7008001.0,exportiexporti #2,1841.9652,423652
7008001.0,importoamalg #2,2008.3333,216900
7008001.0,namelessbrand #1,1975.8982,2620041
7008002.0,amalgedu pack #1,1591.4231,82754
7008002.0,edu packedu pack #1,2087.3281,133589
7008002.0,namelessbrand #2,2036.3352,3311081
7008002.0,scholarbrand #3,1923.0351,109613
7008002.0,scholarnameless #3,2529.1800,126459
7008003.0,amalgscholar #1,1589.6182,87429
7008003.0,corpnameless #4,1970.7398,242401
7008003.0,edu packexporti #2,1814.2167,217706
7008003.0,exportibrand #4,1833.0560,229132
7008003.0,importoedu pack #2,2663.0413,322228
7008003.0,importonameless #4,1670.2857,187072
7008003.0,importoscholar #1,1787.6620,126924
7008003.0,namelessbrand #3,1882.4818,2477346
7008004.0,brandnameless #5,2243.8776,109950
7008004.0,importoedu pack #1,2250.5208,108025
7008004.0,importoimporto #1,2230.9054,165087
7008004.0,namelessbrand #4,2089.3664,3746234
7008005.0,amalgamalg #1,2190.0930,94174
7008005.0,corpcorp #6,2322.4673,248504
7008005.0,exportiamalg #2,1843.0248,223006
7008005.0,importoimporto #2,2119.4724,269173
7008005.0,namelessbrand #5,1866.9584,1390884
7008005.0,namelesscorp #3,1818.8906,116409
7008006.0,namelessbrand #6,1930.2682,582941
7008007.0,amalgedu pack #2,2145.4196,240287
7008007.0,amalgimporto #2,2353.2857,280041
7008007.0,edu packcorp #5,2422.3968,152611
7008007.0,exportiexporti #2,2050.3621,237842
7008007.0,namelessbrand #7,1967.1776,1982915
7008007.0,namelessmaxi #4,2267.5000,276635
7008008.0,importoamalg #1,1642.5686,83771
7008008.0,namelessbrand #8,2029.4096,2581409
7008009.0,amalgscholar #2,1646.1333,197536
7008009.0,edu packbrand #10,1988.2667,238592
7008009.0,exportiamalg #2,1772.5000,191430
7008009.0,importoamalgamalg #3,2253.6000,270432
7008009.0,namelessbrand #9,1808.9755,2736980
7008009.0,univbrand #6,1950.7603,284811
7008010.0,namelessbrand #10,1849.1907,4179171
7009001.0,amalgamalg #2,1730.1509,183396
7009001.0,corpcorp #4,2040.6953,261209
7009001.0,importoimporto #2,1732.1776,185343
7009001.0,importounivamalg #4,2250.8308,292608
7009001.0,maxibrand #1,1950.8987,2483494
7009002.0,maxibrand #2,1876.1903,2928733
7009003.0,amalgexporti #2,1699.0603,197091
7009003.0,corpnameless #4,1971.3621,228678
7009003.0,exportiimporto #2,1559.7154,191845
7009003.0,maxibrand #3,1901.4544,1874834
7009004.0,exportiexporti #1,1970.0615,128054
7009004.0,maxibrand #4,1863.0636,2870981
7009005.0,amalgscholar #2,2160.6466,287366
7009005.0,brandmaxi #12,1979.0490,201863
7009005.0,edu packamalg #2,1764.6667,222348
7009005.0,edu packexporti #2,2054.7717,260956
7009005.0,exportimaxi #1,1855.5070,131741
7009005.0,exportinameless #6,1642.2441,208565
7009005.0,maxibrand #5,1859.0289,2318209
7009006.0,maxibrand #6,2194.0408,215016
7009007.0,brandunivamalg #8,2061.2435,237043
7009007.0,edu packbrand #8,2094.6381,219937
7009007.0,edu packexporti #2,1896.2571,199107
7009007.0,edu packscholar #1,2252.3167,135139
7009007.0,exportibrand #8,1918.2586,222518
7009007.0,importoamalg #2,2032.4455,447138
7009007.0,maxibrand #7,1989.4441,4452376
7009007.0,maxinameless #9,2157.8194,155363
7009007.0,scholarbrand #4,2147.5339,253409
7009008.0,importoexporti #1,1606.9107,89987
7009008.0,maxibrand #8,1957.1691,2002184
7009009.0,amalgimporto #2,1838.5905,193052
7009009.0,amalgscholar #1,1994.8143,139637
7009009.0,corpbrand #10,1970.3883,202950
7009009.0,corpunivamalg #6,1936.3583,232363
7009009.0,edu packamalg #1,1648.3846,107145
7009009.0,edu packbrand #1,1243.2297,91999
7009009.0,edu packimporto #2,1806.8108,200556
7009009.0,exportibrand #10,1998.2735,233798
7009009.0,exportiedu pack #2,1760.5776,204227
7009009.0,importoedu pack #2,1357.0603,157419
7009009.0,importoscholar #1,2018.8939,133247
7009009.0,maxibrand #9,2005.5915,3451623
7009009.0,univmaxi #1,1905.2581,118126
7009010.0,maxibrand #10,1871.6600,4491984
7010001.0,edu packedu pack #2,1905.7232,213441
7010001.0,edu packexporti #2,1885.6952,197998
7010001.0,edu packscholar #1,1826.6161,204581
7010001.0,edu packscholar #2,1841.8258,243121
7010001.0,exportimaxi #12,1850.8347,223951
7010001.0,importonameless #2,1890.9286,238257
7010001.0,univnameless #1,1876.7180,2109431
7010002.0,univnameless #2,1865.7915,3875249
7010003.0,amalgedu pack #2,1636.5420,214387
7010003.0,amalgexporti #1,2194.3433,147021
7010003.0,brandcorp #4,2054.8804,189049
7010003.0,edu packedu pack #1,2276.5938,145702
7010003.0,edu packexporti #2,1567.4261,180254
7010003.0,exportiedu pack #2,1759.0588,179424
7010003.0,importobrand #5,2100.5172,121830
7010003.0,importoimporto #2,1886.1339,239539
7010003.0,maxinameless #4,1741.7043,200296
7010003.0,univnameless #3,1912.9994,3315228
7010004.0,exportiamalg #1,1827.6182,100519
7010004.0,importoamalgamalg #15,2237.7778,120840
7010004.0,univnameless #4,1884.9864,2503262
7010005.0,amalgamalg #2,2007.2931,232846
7010005.0,corpmaxi #6,1649.6641,216106
7010005.0,corpunivamalg #6,2154.2545,236968
7010005.0,edu packexporti #2,1897.2154,246638
7010005.0,exportiamalg #2,2083.0744,252052
7010005.0,exportiexporti #2,2209.4173,280596
7010005.0,exportimaxi #4,1760.3802,213006
7010005.0,univnameless #5,1949.2892,2931731
7010006.0,amalgedu pack #1,1838.9385,119531
7010006.0,amalgunivamalg #17,2038.4000,101920
7010006.0,exportiexporti #1,1879.6207,109018
7010006.0,univnameless #6,1934.6884,3625606
7010007.0,importoimporto #2,1716.3818,188802
7010007.0,scholarnameless #8,1705.9355,211536
7010007.0,univnameless #7,1939.0032,3655021
7010008.0,univnameless #8,1993.3431,2236531
7010009.0,edu packamalg #1,2169.4107,121487
7010009.0,exportinameless #10,1809.8480,226231
7010009.0,importoimporto #2,1593.0476,200724
7010009.0,scholarnameless #10,2038.2077,264967
7010009.0,univnameless #9,1952.5955,1646038
7010010.0,exportiimporto #1,1658.1000,99486
7010010.0,importoamalgamalg #11,2072.8387,128516
7010010.0,univnameless #10,2003.5990,2308146
7011001.0,amalgnameless #1,1979.3081,2749259
7011001.0,amalgnameless #2,1912.5135,212289
7011001.0,brandnameless #2,2089.8654,217346
7011001.0,exportiexporti #2,2107.9722,227661
7011001.0,exportiimporto #2,1629.0864,358399
7011001.0,importoscholar #1,1634.5893,91537
7011001.0,importoscholar #2,2096.8661,266302
7011001.0,namelessbrand #3,1783.2097,110559
7011001.0,namelesscorp #7,2118.7241,122886
7011002.0,amalgnameless #2,1956.6067,2338145
7011003.0,amalgnameless #3,1928.0594,1849009
7011003.0,exportiamalgamalg #11,1672.5669,212416
7011003.0,scholarnameless #4,2146.3482,240391
7011003.0,univmaxi #4,1800.7063,226889
7011004.0,amalgnameless #4,1993.9846,4659942
7011004.0,importoedu pack #1,2267.8596,129268
7011005.0,amalgamalg #2,1662.5385,172904
7011005.0,amalgnameless #5,1975.2984,3812326
7011005.0,amalgunivamalg #17,1610.4638,111122
7011005.0,brandmaxi #1,1557.7288,91906
7011005.0,brandnameless #7,2033.9231,105764
7011005.0,edu packcorp #8,1795.0893,201050
7011005.0,importoexporti #2,2044.6489,535698
7011005.0,scholarnameless #6,1800.5537,217867
7011006.0,amalgnameless #6,1938.7902,3520843
7011007.0,amalgexporti #2,1775.7114,436825
7011007.0,amalgnameless #7,1916.3945,2807518
7011007.0,exportimaxi #8,1811.4237,213748
7011007.0,univmaxi #8,2003.4472,246424
7011008.0,amalgnameless #8,1737.1398,409965
7011009.0,amalgnameless #9,1930.5051,1712358
7011009.0,exportimaxi #1,1967.1803,119998
7011009.0,scholarnameless #10,1883.1565,216563
7011010.0,amalgnameless #10,1967.8803,2186315
7011010.0,importoexporti #1,2529.5846,164423
7012001.0,amalgamalgamalg #2,1845.3097,208520
7012001.0,corpcorp #1,2332.8852,142306
7012001.0,importonameless #1,1923.6664,2918202
7012001.0,importonameless #2,1663.2437,197926
7012001.0,importoscholar #2,1967.8475,232206
7012001.0,maxibrand #2,2026.7563,241184
7012001.0,scholarbrand #6,1977.8511,185918
7012001.0,scholarnameless #2,1897.8060,254306
7012001.0,univnameless #2,1800.6881,196275
7012002.0,brandunivamalg #6,1971.8361,120282
7012002.0,importonameless #2,1956.1834,6379114
7012003.0,edu packbrand #4,2018.7778,218028
7012003.0,importonameless #3,1849.8062,1546438
7012003.0,importounivamalg #7,1353.9437,96130
7012003.0,maxinameless #4,1789.4132,216519
7012003.0,namelessnameless #4,1893.8772,215902
7012004.0,importonameless #4,2014.4189,4270568
7012005.0,amalgexporti #2,2139.6481,231082
7012005.0,amalgmaxi #6,1906.1721,232553
7012005.0,edu packedu pack #1,2161.2179,168575
7012005.0,edu packunivamalg #10,2120.8455,260864
7012005.0,exportiexporti #2,1739.4000,191334
7012005.0,exportimaxi #6,1823.9191,248053
7012005.0,importocorp #2,1870.3246,213217
7012005.0,importonameless #5,1899.6741,4156487
7012005.0,namelessnameless #6,2110.8397,276520
7012005.0,univunivamalg #7,1855.6833,111341
7012006.0,importoedu pack #1,2361.5926,127526
7012006.0,importonameless #6,1936.5738,3317351
7012006.0,importounivamalg #1,1940.9385,126161
7012007.0,edu packexporti #2,2099.9890,191099
7012007.0,importonameless #7,2000.4771,1530365
7012007.0,maxibrand #8,1762.7404,183325
7012007.0,maxicorp #5,2007.3396,106389
7012008.0,importoamalg #1,2017.8529,137214
7012008.0,importonameless #8,1905.8220,1006274
7012009.0,exportiamalg #2,1651.2000,189888
7012009.0,importonameless #9,1987.3155,1486512
7012010.0,importonameless #10,1884.6179,3181235
7013001.0,edu packmaxi #4,1868.8908,222398
7013001.0,edu packscholar #2,1579.7333,165872
7013001.0,exportimaxi #2,1907.1045,255552
7013001.0,exportinameless #1,1981.5000,2163798
7013002.0,exportinameless #2,1882.0366,2777886
7013003.0,amalgamalg #2,1605.7083,192685
7013003.0,amalgscholar #2,1938.4862,211295
7013003.0,exportiamalg #1,1886.1525,111283
7013003.0,exportinameless #3,1914.8094,1185267
7013004.0,corpcorp #1,2009.6727,110532
7013004.0,exportinameless #4,1916.6736,1109754
7013005.0,edu packbrand #6,1726.7661,214119
7013005.0,edu packscholar #2,2242.5524,235468
7013005.0,exportinameless #5,1892.7981,2174825
7013005.0,importoimporto #2,2240.6535,226306
7013005.0,importounivamalg #15,1826.1642,122353
7013006.0,exportinameless #6,2005.2418,2496526
7013006.0,importoexporti #1,2001.2200,100061
7013007.0,exportinameless #7,1926.9623,1329604
7013007.0,importocorp #8,1727.4054,191742
7013007.0,scholarcorp #4,2012.1538,235422
7013008.0,exportinameless #8,1878.3223,2563910
7013009.0,amalgbrand #10,2209.3359,282795
7013009.0,corpmaxi #1,1867.3400,93367
7013009.0,exportiimporto #2,1789.5690,207590
7013009.0,exportinameless #9,1884.1231,2479506
7013009.0,importoedu pack #2,2247.6810,260731
7013009.0,scholarbrand #10,1887.3333,209494
7013010.0,exportinameless #10,1846.0458,3348727
7014001.0,amalgscholar #2,1861.4365,234541
7014001.0,corpmaxi #3,1995.5385,103768
7014001.0,edu packcorp #4,2013.3208,213412
7014001.0,edu packnameless #1,1936.4361,3619199
7014001.0,exportischolar #2,1698.4286,166446
7014001.0,namelessmaxi #6,1670.8165,182119
7014001.0,univmaxi #2,2246.0813,276268
7014002.0,edu packnameless #2,1938.2188,3560508
7014002.0,edu packnameless #3,2395.7500,134162
7014002.0,edu packscholar #1,2095.0278,150842
7014003.0,amalgscholar #2,2384.2797,281345
7014003.0,amalgunivamalg #10,2198.3542,105521
7014003.0,edu packcorp #2,1403.1488,169781
7014003.0,edu packmaxi #4,1804.9737,205767
7014003.0,edu packnameless #3,2033.4014,1701957
7014003.0,exportiexporti #2,1959.3280,244916
7014003.0,importoamalg #1,1600.5333,96032
7014004.0,edu packnameless #4,1909.2716,3837636
7014004.0,maxicorp #1,1998.1724,115894
7014005.0,edu packnameless #5,1945.9553,1870063
7014005.0,exportiexporti #2,1721.5283,182482
7014005.0,exportimaxi #12,1907.3058,230784
7014005.0,importoamalg #2,1936.1909,212981
7014005.0,importobrand #6,1952.5391,224542
7014005.0,scholarunivamalg #3,1863.5606,122995
7014006.0,edu packnameless #6,1898.9197,4585891
7014007.0,amalgexporti #2,1930.8103,223974
7014007.0,corpcorp #6,1929.6978,268228
7014007.0,edu packnameless #7,1857.3530,2167531
7014007.0,exportiunivamalg #5,2242.3558,233205
7014007.0,importobrand #9,2274.7963,122839
7014007.0,importoimporto #2,1737.6400,173764
7014008.0,edu packnameless #8,1959.8385,6091178
7014008.0,importoimporto #1,2056.9118,139870
7014009.0,amalgexporti #2,1747.0541,193923
7014009.0,amalgmaxi #10,1783.6606,194419
7014009.0,edu packamalg #2,1708.1385,222058
7014009.0,edu packnameless #9,1914.7226,3078874
7014009.0,importounivamalg #15,1619.0859,207243
7014009.0,namelesscorp #4,1635.7967,201203
7014010.0,edu packnameless #10,1892.1220,3396359
7015001.0,amalgbrand #5,1724.2712,101732
7015001.0,amalgnameless #2,1899.5146,195650
7015001.0,namelessbrand #2,1901.3761,222461
7015001.0,scholarnameless #1,1807.5885,1409919
7015001.0,scholarunivamalg #1,1325.4286,74224
7015002.0,edu packedu pack #1,1800.4783,124233
7015002.0,scholarnameless #2,1970.4146,3897480
7015003.0,amalgimporto #2,1602.0242,198651
7015003.0,brandnameless #5,2221.8676,151087
7015003.0,edu packamalg #1,1638.5333,98312
7015003.0,edu packimporto #1,2274.8113,120565
7015003.0,edu packnameless #5,1596.0000,110124
7015003.0,importomaxi #6,1385.7568,153819
7015003.0,namelessmaxi #12,1740.7333,182777
7015003.0,namelessmaxi #6,1836.9839,227786
7015003.0,scholarmaxi #6,2167.2063,273068
7015003.0,scholarnameless #3,1893.6926,3117018
7015004.0,edu packimporto #1,1623.7593,87683
7015004.0,scholarnameless #4,1963.8835,2680701
7015005.0,amalgedu pack #2,1914.6484,245075
7015005.0,scholarnameless #5,1731.4037,2740812
7015005.0,univbrand #6,2042.9314,208379
7015006.0,scholarnameless #6,1830.9443,2006715
7015007.0,edu packbrand #8,2178.3675,254869
7015007.0,importoedu pack #2,2016.7949,235965
7015007.0,maxicorp #7,2083.9683,131290
7015007.0,scholarnameless #7,1784.7949,1749099
7015008.0,scholarnameless #8,1920.8990,2604739
7015009.0,amalgimporto #2,2020.3689,246485
7015009.0,edu packexporti #1,1996.0980,101801
7015009.0,importoexporti #2,1898.7132,258225
7015009.0,scholarnameless #9,1966.5200,1622379
7015010.0,scholarnameless #10,1971.2792,2647428
7016001.0,amalgexporti #2,1711.2143,191656
7016001.0,amalgunivamalg #13,1781.5172,206656
7016001.0,corpnameless #1,1928.1594,2165323
7016001.0,edu packunivamalg #6,1748.7899,208106
7016001.0,exporticorp #4,1623.4867,183454
7016001.0,scholarcorp #3,1987.2766,93402
7016002.0,corpnameless #2,1944.4096,2022186
7016002.0,importonameless #3,2134.8197,130224
7016003.0,amalgexporti #2,1788.3460,423838
7016003.0,corpnameless #3,1966.4741,3877887
7016003.0,edu packamalg #2,1874.8710,232484
7016003.0,edu packexporti #1,1818.5797,125482
7016003.0,edu packscholar #2,1856.6522,256218
7016003.0,exportibrand #4,1960.6000,245075
7016003.0,importoexporti #2,2102.0517,243838
7016003.0,importomaxi #1,1770.6406,113321
7016004.0,corpnameless #4,1979.6944,783959
7016004.0,exportimaxi #1,2028.7576,133898
7016005.0,corpnameless #5,1962.3514,2501998
7016005.0,edu packexporti #2,2196.5000,250401
7016005.0,exportiamalg #2,1781.6887,188859
7016005.0,importoexporti #2,2127.1028,227600
7016006.0,amalgnameless #7,1990.8444,89588
7016006.0,corpnameless #6,1908.8684,4222417
7016006.0,exportischolar #1,2110.9206,132988
7016007.0,amalgexporti #2,1911.5868,231302
7016007.0,brandcorp #4,1902.5984,232117
7016007.0,brandunivamalg #12,1911.6792,101319
7016007.0,corpnameless #7,1717.9108,1848472
7016007.0,edu packnameless #9,1812.7302,114202
7016007.0,importoscholar #2,1826.2479,213671
7016008.0,corpnameless #8,1879.0396,2702059
7016008.0,maxibrand #9,2187.2203,129046
7016008.0,scholarnameless #9,2046.1200,102306
7016008.0,univmaxi #9,1756.9149,82575
7016009.0,amalgamalg #1,1798.2698,113291
7016009.0,amalgedu pack #2,1760.5980,179581
7016009.0,amalgimporto #2,1940.3942,201801
7016009.0,brandmaxi #6,2258.5982,252963
7016009.0,corpcorp #4,1895.4882,240727
7016009.0,corpnameless #9,1895.9938,2773839
7016009.0,namelessmaxi #12,1848.0745,173719
7016009.0,univnameless #10,1949.9652,224246
7016010.0,corpnameless #10,1966.5479,3614515
8001001.0,amalgcorp #1,1863.1897,108065
8001001.0,amalgimporto #2,1780.6048,220795
8001001.0,amalgnameless #1,1831.1174,2136914
8001001.0,importoamalgamalg #17,1822.8205,213270
8001001.0,importoexporti #1,2030.2778,109635
8001001.0,scholarbrand #2,1753.6168,187637
8001001.0,scholarunivamalg #10,2063.0935,286770
8001002.0,amalgedu pack #1,1634.5167,98071
8001002.0,amalgnameless #2,1890.1481,3587501
8001003.0,amalgimporto #2,1838.4380,222451
8001003.0,amalgnameless #3,1916.2363,2659736
8001003.0,edu packnameless #4,1788.2941,212807
8001003.0,exportibrand #4,1875.9831,221366
8001003.0,importoexporti #2,1855.4732,207813
8001003.0,scholarbrand #4,1708.2105,194736
8001004.0,amalgnameless #4,2006.8547,2540678
8001004.0,exportiedu pack #1,1862.5625,119204
8001005.0,amalgimporto #1,1733.3704,93602
8001005.0,amalgnameless #5,1903.0853,2900302
8001005.0,corpbrand #7,1579.7500,75828
8001005.0,edu packamalg #2,1848.6207,214440
8001005.0,edu packbrand #1,2235.7241,129672
8001005.0,edu packbrand #6,2424.8571,271584
8001005.0,edu packedu pack #2,1594.8083,191377
8001005.0,edu packexporti #2,2047.1982,227239
8001005.0,edu packscholar #1,1717.9552,115103
8001005.0,namelessnameless #6,1850.3850,394132
8001006.0,amalgnameless #6,1864.4599,2813470
8001006.0,exportiimporto #1,2048.8983,120885
8001007.0,amalgnameless #7,1954.4918,1553821
8001007.0,exportimaxi #10,1935.9630,209084
8001008.0,amalgnameless #8,1961.0123,4000465
8001009.0,amalgnameless #9,1944.7186,2798450
8001009.0,amalgunivamalg #1,1749.6753,134725
8001009.0,edu packexporti #2,1817.3167,218078
8001009.0,edu packscholar #2,1443.0000,189033
8001009.0,importoamalg #2,2032.3390,239816
8001009.0,importoexporti #2,1757.6000,202124
